date,year,month,day,od_pair,market_country,dest_country,constrained_seats,latent_seats,total_capacity,censored_flights,em_seats,pd_seats,naive_seats,is_censored
2015-10-11,2015,10,11,TW→US,TW,US,933.0,933,1308,0,933.0,933.0,933.0,0
2015-10-12,2015,10,12,AE→US,AE,US,834.0,838,982,0,834.0,834.0,834.0,0
2015-10-12,2015,10,12,AU→US,AU,US,2651.0,2645,3327,0,2651.0,2651.0,2651.0,0
2015-10-12,2015,10,12,CN→CA,CN,CA,171.0,172,516,0,171.0,171.0,171.0,0
2015-10-12,2015,10,12,CN→US,CN,US,788.0,792,2700,0,788.0,788.0,788.0,0
2015-10-12,2015,10,12,DE→US,DE,US,247.0,248,396,0,247.0,247.0,247.0,0
2015-10-12,2015,10,12,GB→US,GB,US,585.0,588,702,0,585.0,585.0,585.0,0
2015-10-12,2015,10,12,HK→CA,HK,CA,677.0,679,792,0,677.0,677.0,677.0,0
2015-10-12,2015,10,12,HK→US,HK,US,512.0,514,702,0,512.0,512.0,512.0,0
2015-10-12,2015,10,12,JP→CA,JP,CA,441.0,441,516,0,441.0,441.0,441.0,0
2015-10-12,2015,10,12,JP→US,JP,US,1995.0,1998,2712,0,1995.0,1995.0,1995.0,0
2015-10-12,2015,10,12,KR→CA,KR,CA,404.0,404,516,0,404.0,404.0,404.0,0
2015-10-12,2015,10,12,KR→US,KR,US,1141.0,1141,1614,0,1141.0,1141.0,1141.0,0
2015-10-12,2015,10,12,SG→US,SG,US,781.0,784,934,1,804.9625144820536,800.4070044637449,781.0,1
2015-10-12,2015,10,12,TW→US,TW,US,876.0,876,1308,0,876.0,876.0,876.0,0
2015-10-13,2015,10,13,AE→US,AE,US,617.0,615,982,0,617.0,617.0,617.0,0
2015-10-13,2015,10,13,AU→US,AU,US,2225.0,2221,3327,0,2225.0,2225.0,2225.0,0
2015-10-13,2015,10,13,CN→CA,CN,CA,113.0,112,516,0,113.0,113.0,113.0,0
2015-10-13,2015,10,13,CN→US,CN,US,573.0,576,2700,0,573.0,573.0,573.0,0
2015-10-13,2015,10,13,DE→US,DE,US,220.0,220,396,0,220.0,220.0,220.0,0
2015-10-13,2015,10,13,GB→US,GB,US,523.0,526,702,0,523.0,523.0,523.0,0
2015-10-13,2015,10,13,HK→CA,HK,CA,560.0,562,792,0,560.0,560.0,560.0,0
2015-10-13,2015,10,13,HK→US,HK,US,462.0,460,702,0,462.0,462.0,462.0,0
2015-10-13,2015,10,13,JP→CA,JP,CA,334.0,333,516,0,334.0,334.0,334.0,0
2015-10-13,2015,10,13,JP→US,JP,US,1697.0,1700,2712,0,1697.0,1697.0,1697.0,0
2015-10-13,2015,10,13,KR→CA,KR,CA,297.0,296,516,0,297.0,297.0,297.0,0
2015-10-13,2015,10,13,KR→US,KR,US,1116.0,1118,1614,0,1116.0,1116.0,1116.0,0
2015-10-13,2015,10,13,SG→US,SG,US,714.0,704,934,0,714.0,714.0,714.0,0
2015-10-13,2015,10,13,TW→US,TW,US,736.0,733,1308,0,736.0,736.0,736.0,0
2015-10-14,2015,10,14,AE→US,AE,US,747.0,744,982,0,747.0,747.0,747.0,0
2015-10-14,2015,10,14,AU→US,AU,US,2489.0,2485,3327,0,2489.0,2489.0,2489.0,0
2015-10-14,2015,10,14,CN→CA,CN,CA,121.0,121,516,0,121.0,121.0,121.0,0
2015-10-14,2015,10,14,CN→US,CN,US,608.0,611,2700,0,608.0,608.0,608.0,0
2015-10-14,2015,10,14,DE→US,DE,US,230.0,230,396,0,230.0,230.0,230.0,0
2015-10-14,2015,10,14,GB→US,GB,US,450.0,449,702,0,450.0,450.0,450.0,0
2015-10-14,2015,10,14,HK→CA,HK,CA,490.0,490,792,0,490.0,490.0,490.0,0
2015-10-14,2015,10,14,HK→US,HK,US,432.0,433,702,0,432.0,432.0,432.0,0
2015-10-14,2015,10,14,JP→CA,JP,CA,336.0,335,516,0,336.0,336.0,336.0,0
2015-10-14,2015,10,14,JP→US,JP,US,1793.0,1798,2712,0,1793.0,1793.0,1793.0,0
2015-10-14,2015,10,14,KR→CA,KR,CA,349.0,348,516,0,349.0,349.0,349.0,0
2015-10-14,2015,10,14,KR→US,KR,US,1050.0,1052,1614,0,1050.0,1050.0,1050.0,0
2015-10-14,2015,10,14,SG→US,SG,US,755.0,743,934,0,755.0,755.0,755.0,0
2015-10-14,2015,10,14,TW→US,TW,US,703.0,704,1308,0,703.0,703.0,703.0,0
2015-10-15,2015,10,15,AE→US,AE,US,841.0,840,982,0,841.0,841.0,841.0,0
2015-10-15,2015,10,15,AU→US,AU,US,2489.0,2482,3327,0,2489.0,2489.0,2489.0,0
2015-10-15,2015,10,15,CN→CA,CN,CA,147.0,146,516,0,147.0,147.0,147.0,0
2015-10-15,2015,10,15,CN→US,CN,US,755.0,759,2700,0,755.0,755.0,755.0,0
2015-10-15,2015,10,15,DE→US,DE,US,300.0,300,396,0,300.0,300.0,300.0,0
2015-10-15,2015,10,15,GB→US,GB,US,554.0,555,702,0,554.0,554.0,554.0,0
2015-10-15,2015,10,15,HK→CA,HK,CA,671.0,673,792,0,671.0,671.0,671.0,0
2015-10-15,2015,10,15,HK→US,HK,US,470.0,470,702,0,470.0,470.0,470.0,0
2015-10-15,2015,10,15,JP→CA,JP,CA,359.0,359,516,0,359.0,359.0,359.0,0
2015-10-15,2015,10,15,JP→US,JP,US,2005.0,2008,2712,0,2005.0,2005.0,2005.0,0
2015-10-15,2015,10,15,KR→CA,KR,CA,344.0,342,516,0,344.0,344.0,344.0,0
2015-10-15,2015,10,15,KR→US,KR,US,1134.0,1134,1614,0,1134.0,1134.0,1134.0,0
2015-10-15,2015,10,15,SG→US,SG,US,770.0,759,934,0,770.0,770.0,770.0,0
2015-10-15,2015,10,15,TW→US,TW,US,934.0,934,1308,0,934.0,934.0,934.0,0
2015-10-16,2015,10,16,AE→US,AE,US,941.0,1008,982,1,999.9403093232771,985.9103037855991,941.0,1
2015-10-16,2015,10,16,AU→US,AU,US,2920.0,2944,3327,2,2920.0,2920.0,2920.0,1
2015-10-16,2015,10,16,CN→CA,CN,CA,161.0,161,516,0,161.0,161.0,161.0,0
2015-10-16,2015,10,16,CN→US,CN,US,789.0,791,2700,0,789.0,789.0,789.0,0
2015-10-16,2015,10,16,DE→US,DE,US,310.0,311,396,0,310.0,310.0,310.0,0
2015-10-16,2015,10,16,GB→US,GB,US,578.0,580,702,0,578.0,578.0,578.0,0
2015-10-16,2015,10,16,HK→CA,HK,CA,603.0,604,792,0,603.0,603.0,603.0,0
2015-10-16,2015,10,16,HK→US,HK,US,652.0,659,702,0,652.0,652.0,652.0,0
2015-10-16,2015,10,16,JP→CA,JP,CA,403.0,401,516,0,403.0,403.0,403.0,0
2015-10-16,2015,10,16,JP→US,JP,US,2177.0,2185,2712,0,2177.0,2177.0,2177.0,0
2015-10-16,2015,10,16,KR→CA,KR,CA,412.0,412,516,0,412.0,412.0,412.0,0
2015-10-16,2015,10,16,KR→US,KR,US,1219.0,1220,1614,0,1219.0,1219.0,1219.0,0
2015-10-16,2015,10,16,SG→US,SG,US,833.0,829,934,1,858.7723995835702,853.4593155325153,833.0,1
2015-10-16,2015,10,16,TW→US,TW,US,842.0,841,1308,0,842.0,842.0,842.0,0
2015-10-17,2015,10,17,AE→US,AE,US,658.0,656,982,0,658.0,658.0,658.0,0
2015-10-17,2015,10,17,AU→US,AU,US,2423.0,2416,3327,0,2423.0,2423.0,2423.0,0
2015-10-17,2015,10,17,CN→CA,CN,CA,129.0,128,516,0,129.0,129.0,129.0,0
2015-10-17,2015,10,17,CN→US,CN,US,650.0,651,2700,0,650.0,650.0,650.0,0
2015-10-17,2015,10,17,DE→US,DE,US,328.0,329,396,0,328.0,328.0,328.0,0
2015-10-17,2015,10,17,GB→US,GB,US,508.0,511,702,0,508.0,508.0,508.0,0
2015-10-17,2015,10,17,HK→CA,HK,CA,531.0,530,792,0,531.0,531.0,531.0,0
2015-10-17,2015,10,17,HK→US,HK,US,471.0,473,702,0,471.0,471.0,471.0,0
2015-10-17,2015,10,17,JP→CA,JP,CA,334.0,333,516,0,334.0,334.0,334.0,0
2015-10-17,2015,10,17,JP→US,JP,US,1682.0,1684,2712,0,1682.0,1682.0,1682.0,0
2015-10-17,2015,10,17,KR→CA,KR,CA,324.0,325,516,0,324.0,324.0,324.0,0
2015-10-17,2015,10,17,KR→US,KR,US,1025.0,1025,1614,0,1025.0,1025.0,1025.0,0
2015-10-17,2015,10,17,SG→US,SG,US,672.0,665,934,0,672.0,672.0,672.0,0
2015-10-17,2015,10,17,TW→US,TW,US,691.0,694,1308,0,691.0,691.0,691.0,0
2015-10-18,2015,10,18,AE→US,AE,US,840.0,837,982,0,840.0,840.0,840.0,0
2015-10-18,2015,10,18,AU→US,AU,US,2664.0,2658,3327,0,2664.0,2664.0,2664.0,0
2015-10-18,2015,10,18,CN→CA,CN,CA,149.0,150,516,0,149.0,149.0,149.0,0
2015-10-18,2015,10,18,CN→US,CN,US,744.0,743,2700,0,744.0,744.0,744.0,0
2015-10-18,2015,10,18,DE→US,DE,US,321.0,322,396,0,321.0,321.0,321.0,0
2015-10-18,2015,10,18,GB→US,GB,US,492.0,494,702,0,492.0,492.0,492.0,0
2015-10-18,2015,10,18,HK→CA,HK,CA,562.0,563,792,0,562.0,562.0,562.0,0
2015-10-18,2015,10,18,HK→US,HK,US,570.0,572,702,0,570.0,570.0,570.0,0
2015-10-18,2015,10,18,JP→CA,JP,CA,364.0,363,516,0,364.0,364.0,364.0,0
2015-10-18,2015,10,18,JP→US,JP,US,2105.0,2106,2712,0,2105.0,2105.0,2105.0,0
2015-10-18,2015,10,18,KR→CA,KR,CA,416.0,415,516,0,416.0,416.0,416.0,0
2015-10-18,2015,10,18,KR→US,KR,US,1163.0,1165,1614,0,1163.0,1163.0,1163.0,0
2015-10-18,2015,10,18,SG→US,SG,US,804.0,795,934,0,804.0,804.0,804.0,0
2015-10-18,2015,10,18,TW→US,TW,US,863.0,864,1308,0,863.0,863.0,863.0,0
2015-10-19,2015,10,19,AE→US,AE,US,951.0,1014,982,1,1010.3887481751077,996.2990582158681,951.0,1
2015-10-19,2015,10,19,AU→US,AU,US,2802.0,2796,3327,0,2802.0,2802.0,2802.0,0
2015-10-19,2015,10,19,CN→CA,CN,CA,158.0,156,516,0,158.0,158.0,158.0,0
2015-10-19,2015,10,19,CN→US,CN,US,741.0,743,2700,0,741.0,741.0,741.0,0
2015-10-19,2015,10,19,DE→US,DE,US,303.0,303,396,0,303.0,303.0,303.0,0
2015-10-19,2015,10,19,GB→US,GB,US,486.0,486,702,0,486.0,486.0,486.0,0
2015-10-19,2015,10,19,HK→CA,HK,CA,602.0,603,792,0,602.0,602.0,602.0,0
2015-10-19,2015,10,19,HK→US,HK,US,496.0,497,702,0,496.0,496.0,496.0,0
2015-10-19,2015,10,19,JP→CA,JP,CA,395.0,394,516,0,395.0,395.0,395.0,0
2015-10-19,2015,10,19,JP→US,JP,US,2107.0,2112,2712,0,2107.0,2107.0,2107.0,0
2015-10-19,2015,10,19,KR→CA,KR,CA,400.0,400,516,0,400.0,400.0,400.0,0
2015-10-19,2015,10,19,KR→US,KR,US,1209.0,1209,1614,0,1209.0,1209.0,1209.0,0
2015-10-19,2015,10,19,SG→US,SG,US,799.0,788,934,0,799.0,799.0,799.0,0
2015-10-19,2015,10,19,TW→US,TW,US,925.0,925,1308,0,925.0,925.0,925.0,0
2015-10-20,2015,10,20,AE→US,AE,US,712.0,708,982,0,712.0,712.0,712.0,0
2015-10-20,2015,10,20,AU→US,AU,US,2246.0,2243,3327,0,2246.0,2246.0,2246.0,0
2015-10-20,2015,10,20,CN→CA,CN,CA,122.0,121,516,0,122.0,122.0,122.0,0
2015-10-20,2015,10,20,CN→US,CN,US,630.0,632,2700,0,630.0,630.0,630.0,0
2015-10-20,2015,10,20,DE→US,DE,US,238.0,238,396,0,238.0,238.0,238.0,0
2015-10-20,2015,10,20,GB→US,GB,US,453.0,455,702,0,453.0,453.0,453.0,0
2015-10-20,2015,10,20,HK→CA,HK,CA,486.0,487,792,0,486.0,486.0,486.0,0
2015-10-20,2015,10,20,HK→US,HK,US,428.0,430,702,0,428.0,428.0,428.0,0
2015-10-20,2015,10,20,JP→CA,JP,CA,364.0,365,516,0,364.0,364.0,364.0,0
2015-10-20,2015,10,20,JP→US,JP,US,1750.0,1752,2712,0,1750.0,1750.0,1750.0,0
2015-10-20,2015,10,20,KR→CA,KR,CA,296.0,296,516,0,296.0,296.0,296.0,0
2015-10-20,2015,10,20,KR→US,KR,US,965.0,965,1614,0,965.0,965.0,965.0,0
2015-10-20,2015,10,20,SG→US,SG,US,663.0,654,934,0,663.0,663.0,663.0,0
2015-10-20,2015,10,20,TW→US,TW,US,743.0,742,1308,0,743.0,743.0,743.0,0
2015-10-21,2015,10,21,AE→US,AE,US,691.0,689,982,0,691.0,691.0,691.0,0
2015-10-21,2015,10,21,AU→US,AU,US,2268.0,2264,3327,0,2268.0,2268.0,2268.0,0
2015-10-21,2015,10,21,CN→CA,CN,CA,124.0,124,516,0,124.0,124.0,124.0,0
2015-10-21,2015,10,21,CN→US,CN,US,679.0,681,2700,0,679.0,679.0,679.0,0
2015-10-21,2015,10,21,DE→US,DE,US,244.0,245,396,0,244.0,244.0,244.0,0
2015-10-21,2015,10,21,GB→US,GB,US,445.0,447,702,0,445.0,445.0,445.0,0
2015-10-21,2015,10,21,HK→CA,HK,CA,576.0,578,792,0,576.0,576.0,576.0,0
2015-10-21,2015,10,21,HK→US,HK,US,503.0,505,702,0,503.0,503.0,503.0,0
2015-10-21,2015,10,21,JP→CA,JP,CA,324.0,323,516,0,324.0,324.0,324.0,0
2015-10-21,2015,10,21,JP→US,JP,US,1836.0,1837,2712,0,1836.0,1836.0,1836.0,0
2015-10-21,2015,10,21,KR→CA,KR,CA,359.0,360,516,0,359.0,359.0,359.0,0
2015-10-21,2015,10,21,KR→US,KR,US,1070.0,1071,1614,0,1070.0,1070.0,1070.0,0
2015-10-21,2015,10,21,SG→US,SG,US,719.0,708,934,0,719.0,719.0,719.0,0
2015-10-21,2015,10,21,TW→US,TW,US,824.0,825,1308,0,824.0,824.0,824.0,0
2015-10-22,2015,10,22,AE→US,AE,US,803.0,800,982,0,803.0,803.0,803.0,0
2015-10-22,2015,10,22,AU→US,AU,US,2625.0,2618,3327,0,2625.0,2625.0,2625.0,0
2015-10-22,2015,10,22,CN→CA,CN,CA,141.0,141,516,0,141.0,141.0,141.0,0
2015-10-22,2015,10,22,CN→US,CN,US,738.0,742,2700,0,738.0,738.0,738.0,0
2015-10-22,2015,10,22,DE→US,DE,US,327.0,328,396,0,327.0,327.0,327.0,0
2015-10-22,2015,10,22,GB→US,GB,US,471.0,473,702,0,471.0,471.0,471.0,0
2015-10-22,2015,10,22,HK→CA,HK,CA,622.0,623,792,0,622.0,622.0,622.0,0
2015-10-22,2015,10,22,HK→US,HK,US,585.0,587,702,0,585.0,585.0,585.0,0
2015-10-22,2015,10,22,JP→CA,JP,CA,428.0,429,516,0,428.0,428.0,428.0,0
2015-10-22,2015,10,22,JP→US,JP,US,1810.0,1814,2712,0,1810.0,1810.0,1810.0,0
2015-10-22,2015,10,22,KR→CA,KR,CA,362.0,362,516,0,362.0,362.0,362.0,0
2015-10-22,2015,10,22,KR→US,KR,US,1082.0,1082,1614,0,1082.0,1082.0,1082.0,0
2015-10-22,2015,10,22,SG→US,SG,US,812.0,802,934,0,812.0,812.0,812.0,0
2015-10-22,2015,10,22,TW→US,TW,US,856.0,856,1308,0,856.0,856.0,856.0,0
2015-10-23,2015,10,23,AE→US,AE,US,949.0,1008,982,1,1004.4039597526307,991.7529955081443,949.0,1
2015-10-23,2015,10,23,AU→US,AU,US,2852.0,2873,3327,2,2852.0,2852.0,2852.0,1
2015-10-23,2015,10,23,CN→CA,CN,CA,147.0,147,516,0,147.0,147.0,147.0,0
2015-10-23,2015,10,23,CN→US,CN,US,845.0,848,2700,0,845.0,845.0,845.0,0
2015-10-23,2015,10,23,DE→US,DE,US,344.0,344,396,0,344.0,344.0,344.0,0
2015-10-23,2015,10,23,GB→US,GB,US,610.0,613,702,0,610.0,610.0,610.0,0
2015-10-23,2015,10,23,HK→CA,HK,CA,675.0,682,792,0,675.0,675.0,675.0,0
2015-10-23,2015,10,23,HK→US,HK,US,640.0,642,702,0,640.0,640.0,640.0,0
2015-10-23,2015,10,23,JP→CA,JP,CA,455.0,454,516,0,455.0,455.0,455.0,0
2015-10-23,2015,10,23,JP→US,JP,US,2254.0,2272,2712,1,2270.1468276981773,2267.336401151282,2254.0,1
2015-10-23,2015,10,23,KR→CA,KR,CA,427.0,426,516,0,427.0,427.0,427.0,0
2015-10-23,2015,10,23,KR→US,KR,US,1339.0,1357,1614,1,1339.0,1339.0,1339.0,1
2015-10-23,2015,10,23,SG→US,SG,US,897.0,911,934,1,908.7517611377615,906.1608362266787,897.0,1
2015-10-23,2015,10,23,TW→US,TW,US,913.0,912,1308,0,913.0,913.0,913.0,0
2015-10-24,2015,10,24,AE→US,AE,US,763.0,761,982,0,763.0,763.0,763.0,0
2015-10-24,2015,10,24,AU→US,AU,US,2392.0,2391,3327,0,2392.0,2392.0,2392.0,0
2015-10-24,2015,10,24,CN→CA,CN,CA,141.0,141,516,0,141.0,141.0,141.0,0
2015-10-24,2015,10,24,CN→US,CN,US,666.0,665,2700,0,666.0,666.0,666.0,0
2015-10-24,2015,10,24,DE→US,DE,US,210.0,210,396,0,210.0,210.0,210.0,0
2015-10-24,2015,10,24,GB→US,GB,US,495.0,496,702,0,495.0,495.0,495.0,0
2015-10-24,2015,10,24,HK→CA,HK,CA,468.0,467,792,0,468.0,468.0,468.0,0
2015-10-24,2015,10,24,HK→US,HK,US,485.0,486,702,0,485.0,485.0,485.0,0
2015-10-24,2015,10,24,JP→CA,JP,CA,320.0,320,516,0,320.0,320.0,320.0,0
2015-10-24,2015,10,24,JP→US,JP,US,1846.0,1850,2712,0,1846.0,1846.0,1846.0,0
2015-10-24,2015,10,24,KR→CA,KR,CA,290.0,289,516,0,290.0,290.0,290.0,0
2015-10-24,2015,10,24,KR→US,KR,US,1047.0,1046,1614,0,1047.0,1047.0,1047.0,0
2015-10-24,2015,10,24,SG→US,SG,US,732.0,723,934,0,732.0,732.0,732.0,0
2015-10-24,2015,10,24,TW→US,TW,US,715.0,714,1308,0,715.0,715.0,715.0,0
2015-10-25,2015,10,25,AE→US,AE,US,797.0,793,982,0,797.0,797.0,797.0,0
2015-10-25,2015,10,25,AU→US,AU,US,2601.0,2597,3327,0,2601.0,2601.0,2601.0,0
2015-10-25,2015,10,25,CN→CA,CN,CA,146.0,147,516,0,146.0,146.0,146.0,0
2015-10-25,2015,10,25,CN→US,CN,US,760.0,765,2700,0,760.0,760.0,760.0,0
2015-10-25,2015,10,25,DE→US,DE,US,302.0,301,396,0,302.0,302.0,302.0,0
2015-10-25,2015,10,25,GB→US,GB,US,573.0,574,702,0,573.0,573.0,573.0,0
2015-10-25,2015,10,25,HK→CA,HK,CA,610.0,612,792,0,610.0,610.0,610.0,0
2015-10-25,2015,10,25,HK→US,HK,US,532.0,534,702,0,532.0,532.0,532.0,0
2015-10-25,2015,10,25,JP→CA,JP,CA,430.0,431,516,0,430.0,430.0,430.0,0
2015-10-25,2015,10,25,JP→US,JP,US,2093.0,2094,2712,0,2093.0,2093.0,2093.0,0
2015-10-25,2015,10,25,KR→CA,KR,CA,382.0,381,516,0,382.0,382.0,382.0,0
2015-10-25,2015,10,25,KR→US,KR,US,1146.0,1148,1614,0,1146.0,1146.0,1146.0,0
2015-10-25,2015,10,25,SG→US,SG,US,780.0,770,934,0,780.0,780.0,780.0,0
2015-10-25,2015,10,25,TW→US,TW,US,864.0,863,1308,0,864.0,864.0,864.0,0
2015-10-26,2015,10,26,AE→US,AE,US,879.0,879,982,0,879.0,879.0,879.0,0
2015-10-26,2015,10,26,AU→US,AU,US,2561.0,2555,3327,0,2561.0,2561.0,2561.0,0
2015-10-26,2015,10,26,CN→CA,CN,CA,166.0,165,516,0,166.0,166.0,166.0,0
2015-10-26,2015,10,26,CN→US,CN,US,735.0,738,2700,0,735.0,735.0,735.0,0
2015-10-26,2015,10,26,DE→US,DE,US,283.0,284,396,0,283.0,283.0,283.0,0
2015-10-26,2015,10,26,GB→US,GB,US,560.0,562,702,0,560.0,560.0,560.0,0
2015-10-26,2015,10,26,HK→CA,HK,CA,537.0,537,792,0,537.0,537.0,537.0,0
2015-10-26,2015,10,26,HK→US,HK,US,550.0,550,702,0,550.0,550.0,550.0,0
2015-10-26,2015,10,26,JP→CA,JP,CA,358.0,359,516,0,358.0,358.0,358.0,0
2015-10-26,2015,10,26,JP→US,JP,US,2205.0,2208,2712,0,2205.0,2205.0,2205.0,0
2015-10-26,2015,10,26,KR→CA,KR,CA,438.0,438,516,0,438.0,438.0,438.0,0
2015-10-26,2015,10,26,KR→US,KR,US,1089.0,1088,1614,0,1089.0,1089.0,1089.0,0
2015-10-26,2015,10,26,SG→US,SG,US,818.0,810,934,0,818.0,818.0,818.0,0
2015-10-26,2015,10,26,TW→US,TW,US,866.0,867,1308,0,866.0,866.0,866.0,0
2015-10-27,2015,10,27,AE→US,AE,US,697.0,694,982,0,697.0,697.0,697.0,0
2015-10-27,2015,10,27,AU→US,AU,US,2081.0,2077,3327,0,2081.0,2081.0,2081.0,0
2015-10-27,2015,10,27,CN→CA,CN,CA,129.0,130,516,0,129.0,129.0,129.0,0
2015-10-27,2015,10,27,CN→US,CN,US,704.0,707,2700,0,704.0,704.0,704.0,0
2015-10-27,2015,10,27,DE→US,DE,US,280.0,281,396,0,280.0,280.0,280.0,0
2015-10-27,2015,10,27,GB→US,GB,US,477.0,477,702,0,477.0,477.0,477.0,0
2015-10-27,2015,10,27,HK→CA,HK,CA,493.0,494,792,0,493.0,493.0,493.0,0
2015-10-27,2015,10,27,HK→US,HK,US,418.0,420,702,0,418.0,418.0,418.0,0
2015-10-27,2015,10,27,JP→CA,JP,CA,349.0,348,516,0,349.0,349.0,349.0,0
2015-10-27,2015,10,27,JP→US,JP,US,1757.0,1757,2712,0,1757.0,1757.0,1757.0,0
2015-10-27,2015,10,27,KR→CA,KR,CA,283.0,283,516,0,283.0,283.0,283.0,0
2015-10-27,2015,10,27,KR→US,KR,US,1013.0,1014,1614,0,1013.0,1013.0,1013.0,0
2015-10-27,2015,10,27,SG→US,SG,US,692.0,683,934,0,692.0,692.0,692.0,0
2015-10-27,2015,10,27,TW→US,TW,US,727.0,727,1308,0,727.0,727.0,727.0,0
2015-10-28,2015,10,28,AE→US,AE,US,700.0,698,982,0,700.0,700.0,700.0,0
2015-10-28,2015,10,28,AU→US,AU,US,2369.0,2363,3327,0,2369.0,2369.0,2369.0,0
2015-10-28,2015,10,28,CN→CA,CN,CA,133.0,132,516,0,133.0,133.0,133.0,0
2015-10-28,2015,10,28,CN→US,CN,US,637.0,636,2700,0,637.0,637.0,637.0,0
2015-10-28,2015,10,28,DE→US,DE,US,265.0,266,396,0,265.0,265.0,265.0,0
2015-10-28,2015,10,28,GB→US,GB,US,488.0,489,702,0,488.0,488.0,488.0,0
2015-10-28,2015,10,28,HK→CA,HK,CA,499.0,501,792,0,499.0,499.0,499.0,0
2015-10-28,2015,10,28,HK→US,HK,US,465.0,467,702,0,465.0,465.0,465.0,0
2015-10-28,2015,10,28,JP→CA,JP,CA,284.0,284,516,0,284.0,284.0,284.0,0
2015-10-28,2015,10,28,JP→US,JP,US,1774.0,1777,2712,0,1774.0,1774.0,1774.0,0
2015-10-28,2015,10,28,KR→CA,KR,CA,322.0,320,516,0,322.0,322.0,322.0,0
2015-10-28,2015,10,28,KR→US,KR,US,1032.0,1033,1614,0,1032.0,1032.0,1032.0,0
2015-10-28,2015,10,28,SG→US,SG,US,729.0,721,934,0,729.0,729.0,729.0,0
2015-10-28,2015,10,28,TW→US,TW,US,775.0,775,1308,0,775.0,775.0,775.0,0
2015-10-29,2015,10,29,AE→US,AE,US,783.0,778,982,0,783.0,783.0,783.0,0
2015-10-29,2015,10,29,AU→US,AU,US,2453.0,2450,3327,0,2453.0,2453.0,2453.0,0
2015-10-29,2015,10,29,CN→CA,CN,CA,149.0,150,516,0,149.0,149.0,149.0,0
2015-10-29,2015,10,29,CN→US,CN,US,732.0,734,2700,0,732.0,732.0,732.0,0
2015-10-29,2015,10,29,DE→US,DE,US,364.0,366,396,0,364.0,364.0,364.0,0
2015-10-29,2015,10,29,GB→US,GB,US,473.0,474,702,0,473.0,473.0,473.0,0
2015-10-29,2015,10,29,HK→CA,HK,CA,510.0,511,792,0,510.0,510.0,510.0,0
2015-10-29,2015,10,29,HK→US,HK,US,476.0,478,702,0,476.0,476.0,476.0,0
2015-10-29,2015,10,29,JP→CA,JP,CA,363.0,361,516,0,363.0,363.0,363.0,0
2015-10-29,2015,10,29,JP→US,JP,US,1985.0,1990,2712,0,1985.0,1985.0,1985.0,0
2015-10-29,2015,10,29,KR→CA,KR,CA,350.0,349,516,0,350.0,350.0,350.0,0
2015-10-29,2015,10,29,KR→US,KR,US,1086.0,1088,1614,0,1086.0,1086.0,1086.0,0
2015-10-29,2015,10,29,SG→US,SG,US,862.0,899,934,1,887.7467951554545,882.42586958693,862.0,1
2015-10-29,2015,10,29,TW→US,TW,US,855.0,855,1308,0,855.0,855.0,855.0,0
2015-10-30,2015,10,30,AE→US,AE,US,888.0,887,982,0,888.0,888.0,888.0,0
2015-10-30,2015,10,30,AU→US,AU,US,2956.0,3008,3327,2,2956.0,2956.0,2956.0,1
2015-10-30,2015,10,30,CN→CA,CN,CA,161.0,160,516,0,161.0,161.0,161.0,0
2015-10-30,2015,10,30,CN→US,CN,US,897.0,896,2700,0,897.0,897.0,897.0,0
2015-10-30,2015,10,30,DE→US,DE,US,280.0,282,396,0,280.0,280.0,280.0,0
2015-10-30,2015,10,30,GB→US,GB,US,510.0,513,702,0,510.0,510.0,510.0,0
2015-10-30,2015,10,30,HK→CA,HK,CA,694.0,697,792,0,694.0,694.0,694.0,0
2015-10-30,2015,10,30,HK→US,HK,US,587.0,616,702,1,608.7650727802138,604.7526518441493,587.0,1
2015-10-30,2015,10,30,JP→CA,JP,CA,441.0,441,516,0,441.0,441.0,441.0,0
2015-10-30,2015,10,30,JP→US,JP,US,2185.0,2191,2712,0,2185.0,2185.0,2185.0,0
2015-10-30,2015,10,30,KR→CA,KR,CA,444.0,444,516,0,444.0,444.0,444.0,0
2015-10-30,2015,10,30,KR→US,KR,US,1391.0,1462,1614,1,1391.0,1391.0,1391.0,1
2015-10-30,2015,10,30,SG→US,SG,US,871.0,885,934,1,894.2895834275462,889.9178900711429,871.0,1
2015-10-30,2015,10,30,TW→US,TW,US,896.0,895,1308,0,896.0,896.0,896.0,0
2015-10-31,2015,10,31,AE→US,AE,US,849.0,846,982,0,849.0,849.0,849.0,0
2015-10-31,2015,10,31,AU→US,AU,US,2430.0,2425,3327,0,2430.0,2430.0,2430.0,0
2015-10-31,2015,10,31,CN→CA,CN,CA,131.0,131,516,0,131.0,131.0,131.0,0
2015-10-31,2015,10,31,CN→US,CN,US,658.0,660,2700,0,658.0,658.0,658.0,0
2015-10-31,2015,10,31,DE→US,DE,US,305.0,306,396,0,305.0,305.0,305.0,0
2015-10-31,2015,10,31,GB→US,GB,US,506.0,508,702,0,506.0,506.0,506.0,0
2015-10-31,2015,10,31,HK→CA,HK,CA,466.0,468,792,0,466.0,466.0,466.0,0
2015-10-31,2015,10,31,HK→US,HK,US,436.0,438,702,0,436.0,436.0,436.0,0
2015-10-31,2015,10,31,JP→CA,JP,CA,342.0,342,516,0,342.0,342.0,342.0,0
2015-10-31,2015,10,31,JP→US,JP,US,1801.0,1802,2712,0,1801.0,1801.0,1801.0,0
